,volume,vwap,open,close,high,low,time,n,inliquidity
1861,273.1241967699999,1883.7127,1885.3,1880.49,1887.9,1879.31,2021-06-22 07:20:00,239,-1.0674971098791741
1862,36.53731470999998,2349.3738,2351.89,2348.2,2351.89,2347.8,2021-07-04 16:53:00,147,-1.0673135570254946
1863,81.76621880000003,1764.8687,1765.6,1762.83,1765.8,1762.83,2021-06-26 17:40:00,147,-1.0672597085957105
1864,78.67238384999997,1994.6364,1997.03,1993.6,1998.0,1992.58,2021-07-14 19:36:00,161,-1.0668015916679945
1865,31.019913810000006,2143.5298,2144.28,2142.29,2144.28,2142.29,2021-07-02 22:52:00,87,-1.0667246450273993
1866,48.64895396000001,2267.9536,2269.8,2266.92,2269.81,2266.85,2021-07-05 00:53:00,119,-1.0662472760714523
1867,211.70333871000003,1950.3465,1952.26,1948.41,1953.3,1947.66,2021-07-14 06:27:00,185,-1.0659856172236444
1868,202.57585924999995,2017.2666,2018.06,2014.64,2021.77057167,2012.61,2021-06-21 05:06:00,159,-1.0658470988108963
1869,272.56874745999994,2339.5475,2343.1,2335.51,2344.37,2335.14,2021-07-04 12:02:00,304,-1.0655586728332924
1870,269.38680510000006,2135.3199,2138.99,2134.5,2140.14,2134.4,2021-07-08 17:04:00,197,-1.0655439330051906
1871,34.611181819999985,2144.7127,2145.38,2144.1,2145.5,2144.0,2021-07-12 05:09:00,56,-1.0654123212273083
1872,190.70303174,2182.5566,2185.9,2180.94,2187.6,2180.48,2021-06-29 18:52:00,213,-1.0652996466684657
1873,8.615685059999999,1902.4884,1902.93,1902.18,1904.3,1902.18,2021-07-19 02:24:00,37,-1.0652136584251797
1874,511.35249600000003,2114.6513,2119.2,2111.57,2119.83,2109.1,2021-07-01 14:58:00,338,-1.0652116127331257
1875,24.914018550000005,2214.4073,2215.5,2213.4,2215.8,2213.4,2021-07-03 23:45:00,89,-1.065019436604672
1876,58.42550600000001,2230.5189,2232.0,2229.98,2232.0,2229.5,2021-07-03 10:25:00,85,-1.0647269660552299
1877,59.33440844999998,2137.2389,2138.06,2135.01,2139.12,2134.81,2021-07-03 00:16:00,134,-1.0645722771974926
1878,231.33445277,2114.8378,2117.17,2113.7,2117.43,2112.12,2021-06-29 01:54:00,154,-1.0642729460775084
1879,117.51418918999993,2150.6713,2151.07,2148.14,2152.43,2148.06,2021-07-12 03:45:00,128,-1.0641506320111513
1880,100.64385663000006,2387.6311,2388.01,2385.52,2389.2,2385.49,2021-07-07 01:58:00,98,-1.063988981005462
1881,277.43841684999995,1917.1469,1921.29,1913.4,1921.38,1913.4,2021-07-15 08:09:00,386,-1.0638901211046583
1882,696.1389543999992,1849.4128,1858.34,1850.65,1859.27,1843.5,2021-06-25 08:45:00,389,-1.0637793693367863
1883,41.63015371999999,2331.3907,2331.93,2329.5,2332.15,2329.5,2021-07-04 04:41:00,98,-1.0633217278110951
